"","start_p10","hh_id","tratamiento_control","tratamiento_control.x","city","pledge","edad_hh","mujer_hh","escolaridad_hh","edad","edad_sq","afro","mujeres_1","educacionninguno","educacionprimaria_o_menos","educacionsecundaria_completa","educacionsecundaria_incompleta","educaciontecnica_teconologica","educacionuniversidad","educacionprimaria_o_menos_ninguno","hh_size","nino_0_a_5","nino_0_a_6","nino_13_a_17","nino_7_a_12","nino_18_a_24","nino_25_a_40","nino_41_a_65","nino_66","nino","nino_0_a_14","joven_15_a_24","adulto_25_59","adulto_mayor_60","adulto","adulto_mayor_65","adulto_mayor","hijos","padres","otros","moda_cmh_p9","construccion","poblacion_edad_trabajar_1","poblacion_edad_trabajar_juvenil_1","desempleo_1","desempleo_juvenil_1","participacion_laboral_1","participacion_laboral_juvenil_1","empleado_con_contrato_formal_1","empleado_con_seguridad_social_1","empleado_insatisfecho_laboralmente_1","empleado_con_sub_empleado_1_1","empleado_con_ingreso_menor_salario_minimo_1","empleado_canales_busqueda_formales_1","asalariados_1","n","empleados_1","desempleo_dummy","construccion_dummy","piso_tierra","piso_mejor","cocina_prov","bano_bald","bano_todas","satisfaccion_hh","n_rooms","n_bedrooms","n_baths","n_living","sspp","percepcion_agua","cocina_mejor","modd_ig_p4","modd_ig_p48","modd_ig_p49","modd_ig_p56","pobreza_modera_y_extrema_sisben","fuente_informal","ing","ing_insuf","gast","ingr_alimento","gast_sal","deuda","valor_deuda","fuente_ingreso","porct_ingreso_fuente","financiacion_deuda","precio_venta","ingreso_futuro","total_ahorro","meses_ahorro","cuenta_ahorro","tratamiento_control.y","start_p10.y","visita_medico","diarrea","vomito","fiebre","irritaciones","i_health_perc","i_health_perc_sum","edad_0_a_6","edad_7_a_12","edad_13_a_17","edad_15_a_18","edad_18_a_24","edad_25_a_40","edad_41_a_65","edad_66","visita_medico_edad_0_a_6","visita_medico_edad_7_a_12","visita_medico_edad_13_a_17","visita_medico_edad_15_a_18","visita_medico_edad_18_a_24","visita_medico_edad_25_a_40","visita_medico_edad_41_a_65","visita_medico_edad_66","diarrea_edad_0_a_6","diarrea_edad_7_a_12","diarrea_edad_13_a_17","diarrea_edad_15_a_18","diarrea_edad_18_a_24","diarrea_edad_25_a_40","diarrea_edad_41_a_65","diarrea_edad_66","vomito_edad_0_a_6","vomito_edad_7_a_12","vomito_edad_13_a_17","vomito_edad_15_a_18","vomito_edad_18_a_24","vomito_edad_25_a_40","vomito_edad_41_a_65","vomito_edad_66","fiebre_edad_0_a_6","fiebre_edad_7_a_12","fiebre_edad_13_a_17","fiebre_edad_15_a_18","fiebre_edad_18_a_24","fiebre_edad_25_a_40","fiebre_edad_41_a_65","fiebre_edad_66","irritaciones_edad_0_a_6","irritaciones_edad_7_a_12","irritaciones_edad_13_a_17","irritaciones_edad_15_a_18","irritaciones_edad_18_a_24","irritaciones_edad_25_a_40","irritaciones_edad_41_a_65","irritaciones_edad_66","i_health_perc_edad_0_a_6","i_health_perc_edad_7_a_12","i_health_perc_edad_13_a_17","i_health_perc_edad_15_a_18","i_health_perc_edad_18_a_24","i_health_perc_edad_25_a_40","i_health_perc_edad_41_a_65","i_health_perc_edad_66","i_health_perc_sum_edad_0_a_6","i_health_perc_sum_edad_7_a_12","i_health_perc_sum_edad_13_a_17","i_health_perc_sum_edad_15_a_18","i_health_perc_sum_edad_18_a_24","i_health_perc_sum_edad_25_a_40","i_health_perc_sum_edad_41_a_65","i_health_perc_sum_edad_66","i_healh","i_healh_edad_0_a_6","i_healh_edad_7_a_12","i_healh_edad_13_a_17","i_healh_edad_15_a_18","i_healh_edad_18_a_24","i_healh_edad_25_a_40","i_healh_edad_41_a_65","i_healh_edad_66","moda_cmh_p12","seguridad_barrio","instituciones_gobierno","instituciones_empresas_serv_pub","instituciones_policia","instituciones_jac","instituciones_asociaciones_locales","instituciones_iglesias","imagen_privados","privadas_bienestar","satisfecho_barrio","relacion_vecinos","satisfaccion","animo","nervioso","moral_baja","calmado","feliz","vitalidad","satisfecho","cosas_bien","no_controlar_cosas","seguridad","dificultades","energia","agotado","cansado","reducir_trabajo","baja_productividad","trabajo_sin_cuidado","i_vitalidad","i_rol_emocional","i_salud_mental","i_animo","i_satisfaccion","i_extra","i_mental","moda_cmh_p7","modg_ef_p2","modg_ef_p3","modg_ef_p4","modg_ef_p5","modg_ef_p6","modg_ef_p7","modg_ef_p25","modg_ef_p26","modg_ef_p27","modg_ef_p28","modg_ef_p29","modg_ef_p30","modg_ef_p8","modg_ef_p9","modg_ef_p10","modg_ef_p11","modg_ef_p12","modg_ef_p13","modg_ef_p14","modg_ef_p15","modg_ef_p16","modg_ef_p17","escucha","aceptacion","satisfaccion_comportamiento","mejorar_tristeza","saber_problemas","apoyo","i_ambiente_familiar","economic_empowerment_index","family_functionality","family_violence_index_C","family_responsiveness_index_C","family_functionality_index_c","family_functionality_index","oficios_frecuente","oficios_mejoramiento_frecuente","trabajo_frecuente","n_oficios","n_trabajo","oficio_first","oficio_second","oficio_third","horas_oficios","horas_trabajo","oficio_first_dummy","oficio_second_dummy","oficio_third_dummy","n_per_room","venta","area","arriendo","aux_nino"
"622","32634688","uuid:215e2fba-4c00-4265-ab9f-4eb3aa2ff8f4","1","1",3,3,72,1,"ninguno",35.3333333333333,1758.66666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667,6,0,0.166666666666667,0,0.166666666666667,0,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0,0.5,0.166666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,212,1,4,0,0,,0.25,,0,1,0,0,1,0,0,6,1,FALSE,TRUE,0,1,0,1,1,4,7,4,1,1,,4,0,3,1,,,1,,1,0,2,1,1,0,,1,70,,10000000,3,1,,,"1",,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0,0,0,0.333333333333333,0.166666666666667,0.166666666666667,0,0,,0,,0,0,0,0,0,,0,,0,0,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.333333333333333,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,1,2,3,4,5,5,5,5,5,3,4,4,5,4,4,4,3,3,2,2,2,0.5625,0.25,1,1,0.75,0.8125,0.705882352941177,1.33333333333333,3,3,3,3,3,3,0,0,0,0,0,0,2,2,2,3,3,4,3,3,3,3,4,4,4,4,4,4,0.75,0,46,0.666666666666667,0.75,0.75,3,0.75,0.75,0.25,0.5,0.25,0.25,0.25,0.25,60,48,TRUE,TRUE,TRUE,0.857142857142857,8170000,40,5e+05,TRUE
"623","32635477","uuid:42dc58c6-aa2a-4ee1-8b22-9bf71b31ca14","0","0",3,1,64,1,"secundaria_incompleta",29.25,1318.75,0,0.75,0,0.25,0.25,0.25,0.25,0,0.25,4,1,0.25,0,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.75,0,0,0.25,0.25,0.5,117,0,3,2,0,0,0.333333333333333,0.5,1,1,0,0,0,1,1,4,1,FALSE,FALSE,0,1,0,0,0,5,3,2,1,1,,2,0,3,1,,,0.25,,1,0,4,5,1,0,,1,50,,40000000,3,1,,,"0",,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0.25,0,0,,,0,0,0,0,,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,2,2,5,5,5,2,3,3,3,5,4,1,5,1,5,5,1,1,2,2,2,0.5,0.25,0.4375,1,0.75,0.5,0.485294117647059,1.75,3,3,3,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,0.75,0.25,54,1,0.75,0.75,4,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0,0,108,48,TRUE,FALSE,FALSE,1.33333333333333,6536000,60,4e+05,FALSE
"624","32636512","uuid:6c51d6d9-64d1-419e-83bc-30b6bb8ce140","0","0",3,1,65,1,"primaria_o_menos",32.6,1502.2,0,0.8,0,0.4,0.4,0,0.2,0,0.4,5,1,0.2,0,0,0.2,0.2,0.4,0,0.2,0.2,0.2,0.4,0.2,0.8,0.2,0,0.2,0.2,0.6,163,0,4,2,0,0,0.75,0.5,0.333333333333333,1,0,0,0.666666666666667,0,0.333333333333333,5,3,FALSE,FALSE,0,1,0,1,1,,2,2,1,1,,3,0,1,1,,,0.2,,3,0,4,1,1,0,,1,20,,60000000,5,1,,,"0",,0.2,0,0,0,0,0,0,0.2,0,0,0,0.2,0.2,0.4,0,0,,,0,0,0,0.2,,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,3,3,3,2,2,2,1,1,1,1,1,1,3,2,2,3,3,3,3,3,3,3,4,4,4,3,3,3,0.625,0.25,43,0.666666666666667,0.625,0.75,3,0.5,0.5,0.75,0,0.75,0.25,0.25,0,,0,TRUE,TRUE,FALSE,2.5,7353000,72,450000,FALSE
"625","32636575","uuid:d812638e-ab47-4fd7-80e6-b8fefff64f4f","1","1",3,2,82,1,"ninguno",41.3333333333333,2185.11111111111,1,0.777777777777778,0.111111111111111,0.111111111111111,0,0.555555555555556,0.222222222222222,0,0.222222222222222,9,0,0,0.111111111111111,0,0.333333333333333,0,0.444444444444444,0.111111111111111,0.111111111111111,0,0.444444444444444,0.444444444444444,0.111111111111111,0.888888888888889,0.111111111111111,0.111111111111111,0.444444444444444,0.111111111111111,0.444444444444444,372,0.333333333333333,9,4,0,0,0.333333333333333,0.25,0.666666666666667,1,0.333333333333333,0,1,0,0.666666666666667,9,3,FALSE,TRUE,0,1,1,0,1,,7,3,1,1,,3,0,4,1,,1,1,1,5,1,1,3,0,1,1,1,30,1,25000000,2,1,,1,"1",,0.111111111111111,0,0.111111111111111,0,0.111111111111111,0.222222222222222,0.222222222222222,0,0,0.111111111111111,0.222222222222222,0.333333333333333,0,0.444444444444444,0.111111111111111,,,0,0,0,,0.111111111111111,0,,,0,0,0,,0,0,,0,0.111111111111111,0.111111111111111,0,0,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0.111111111111111,0,0,0,0.111111111111111,0.111111111111111,0,0,0.111111111111111,0,0,0,0.111111111111111,0.111111111111111,0,0,0.111111111111111,0,1,,0,1,1,0,0,1,0,1,4,0,0,0,0,0,1,3,2,4,3,4,3,4,5,5,4,5,4,4,2,5,4,5,3,3,2,2,2,0.75,0.25,0.875,0.5,0.75,0.6875,0.661764705882353,1.77777777777778,3,2,2,3,2,3,1,1,0,1,1,0,3,3,2,4,2,4,3,3,4,4,4,3,3,4,3,4,0.625,0.166666666666667,47,0.75,0.625,0.875,3,0.444444444444444,0.555555555555556,0.222222222222222,0.222222222222222,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,48,84,TRUE,TRUE,TRUE,1.28571428571429,7353000,55,450000,TRUE
"626","32639743","uuid:fd3620de-dc1d-43b0-9f13-abf17858b320","0","0",3,1,63,1,"primaria_o_menos",44.6666666666667,2743.33333333333,0,0.666666666666667,0,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,3,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0.333333333333333,0.333333333333333,0,0,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0.666666666666667,0.333333333333333,134,0,2,0,0,,0.5,,0,1,1,1,1,0,0,3,1,FALSE,FALSE,0,1,0,1,1,,2,2,1,1,,3,0,2,1,,,1,,2,0,2,1,1,0,,2,100,,40000000,4,1,,,"0",,0.666666666666667,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,,,0,,,0.666666666666667,,0,,,0,,,0,,0,0,0,0,0,0,0.333333333333333,0,0,,,0,,,0.333333333333333,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,0,1,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,2,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,1.66666666666667,4,4,4,4,3,3,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,3,5,5,5,5,4,4,0.916666666666667,0.25,61,1,0.916666666666667,0.9375,4,0.5,1,0.5,0,0.5,0.5,0,0,,0,TRUE,FALSE,FALSE,1.5,8170000,75,5e+05,FALSE
"627","32639848","uuid:6bca6a62-16dd-4a09-9704-0f4dee8c7640","1","1",3,3,79,1,"primaria_o_menos",61.5,4088.5,0,1,0,0.5,0,0.5,0,0,0.5,2,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,0.5,1,0.5,0.5,0.5,0.5,0,123,0,2,0,0,,0.5,,0,1,0,0,0,0,0,2,1,FALSE,FALSE,0,1,0,0,1,4,5,2,1,1,,3,0,3,1,,,0.5,,3,0,5,2,1,0,,3,50,,50000000,3,1,,,"1",,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,,,,0,,,0,0,,,,0,,,0,0,,0,0,0,0,0,0,0,,,,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1,3,6,2,5,4,3,5,5,1,3,3,4,4,2,3,5,4,5,3,2,2,2,0.6875,0.25,0.625,0.5,0.75,0.625,0.573529411764706,2,3,3,3,3,3,3,0,0,0,0,0,0,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,0.75,0,56,1,0.75,0.875,4,0.5,0.5,0.5,1,0,0.5,0,0,78,,TRUE,FALSE,FALSE,0.4,9804000,60,6e+05,TRUE
"628","32642312","uuid:18be2f71-9a31-40a3-844e-199d0b6538b3","0","0",3,1,65,1,"primaria_o_menos",40.3333333333333,1985,0,1,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.666666666666667,3,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,121,,3,1,,,0,0,,,,,,,,3,0,,,0,1,0,1,1,4,2,1,1,1,,3,0,1,1,,1,0,0,5,1,3,2,1,1,1,5,50,0,120000000,5,1,,1,"0",,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,,,,0,0,0,0.333333333333333,,,,,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,0,0,0,,,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,1,,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,3,2,2,3,4,2.5,3,3,3,3,3,4,3,2,3,3,2.5,3.5,3,1,2,2,0.5,0.166666666666667,0.5,0.375,0.75,0.4375,0.433823529411765,2,3,3,3,3,3,3,1,1,0,1,1,1,2,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,0.75,0.208333333333333,53,0.916666666666667,0.75,0.8125,4,1,1,0,0.333333333333333,0,0.666666666666667,0.333333333333333,0,0,,TRUE,TRUE,FALSE,1.5,6536000,35,4e+05,FALSE
"629","32648994","uuid:88b91c9d-6321-4988-ac03-ff977703ff65","1","1",3,2,66,1,"secundaria_incompleta",33.75,1685.75,0,0.75,0.25,0,0.25,0.5,0,0,0.25,4,1,0.25,0,0,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.25,0,0.25,0.25,0.5,135,0,3,1,0,,0.333333333333333,0,0,1,0,0,1,0,0,4,1,FALSE,FALSE,1,0,0,,,1,3,2,0,0,,1,0,2,1,,,0.25,,5,1,3,3,1,0,,1,100,,25000000,4,1,,,"1",,0,0.25,0,0.25,0.25,0.5,0.75,0.25,0,0,0,0.25,0,0.25,0.25,0,,,0,0,,0,0,0,,,0,0,,0,0.25,0,0,0,0,0,0,0,0,1,,,0,0,,0,0,1,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,1,1,4,1,1,0,0,0,1,2,2,3,5,1,5,5,5,1,1,3,4,3,1,4,4,5,5,3,2,2,1,0.75,0.166666666666667,0.5,1,0.75,0.5,0.544117647058823,1.75,3,3,3,1,3,1,1,0,0,0,0,0,2,2,4,4,4,4,3,3,4,3,4,4,4,2,4,2,0.583333333333333,0.0416666666666667,47,0.833333333333333,0.583333333333333,0.8125,3,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,TRUE,TRUE,FALSE,1.33333333333333,3268000,60,2e+05,TRUE
"630","32649402","uuid:f3b1b146-ba62-4364-9325-9cf02043ea40","0","0",3,1,62,1,"primaria_o_menos",41.2,2087.6,0,0.4,0,0.6,0,0.4,0,0,0.6,5,0,0,0,0.2,0,0.4,0.4,0,0.2,0.2,0,0.4,0.4,0.8,0,0,0.2,0.4,0.4,206,0,4,0,0,,0.25,,0,1,0,0,1,0,0,5,1,FALSE,FALSE,0,0,0,0,1,4,2,2,1,1,,3,0,1,1,,,0.6,,5,1,2,3,1,0,,1,50,,80000000,5,1,,,"0",,1,0,0.2,0.4,0,0.4,0.6,0,0.2,0,0,0,0.4,0.4,0,,0.2,,0,,0.4,0.4,,,0,,0,,0,0,,,0,0,0,0,0.2,0,0,,0,,0,,0.4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.6,0,0,1,,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,3,2,3,4,3,3.5,3.5,3,3,3,4,3,3,3,3,3,2,2,1.5,2,2,0.375,0.208333333333333,0.5625,0.5,0.75,0.5,0.448529411764706,1.4,3,3,2,2,3,3,1,1,1,1,1,1,4,4,4,4,4,4,3,3,3,3,4,4,3,3,4,4,0.666666666666667,0.25,52,1,0.666666666666667,0.75,4,0.75,0.75,0.25,0.75,0.25,0.75,0,0,54,0,TRUE,FALSE,FALSE,2.5,9804000,48,6e+05,FALSE
"631","32650703","uuid:fce8e591-116a-4295-8919-93ac2f911606","1","1",3,2,62,1,"secundaria_incompleta",51.3333333333333,2702.66666666667,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,3,0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,0.333333333333333,1,0,0,0.333333333333333,0.666666666666667,0,154,0,3,0,0,,1,,0,1,0,0,0.666666666666667,0,0.333333333333333,3,3,FALSE,FALSE,0,1,0,1,1,3,5,2,1,1,,3,0,2,1,,2,0.333333333333333,0,5,1,1,3,0,1,1,1,50,0,30000000,4,1,,0,"1",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,0,,,0,,,,,0,,,0,,,0,0,0,0,0,0,0,,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4,0,1,1,0,1,1,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,2,2,1,0.5,0.166666666666667,0.4375,0.25,0.25,0.5,0.397058823529412,1.33333333333333,2,2,3,3,3,2,1,1,0,1,0,1,3,2,2,2,3,4,4,2,3,4,3,3,4,4,4,3,0.625,0.166666666666667,44,0.666666666666667,0.625,0.8125,3,0.333333333333333,0.333333333333333,1,0.333333333333333,0.666666666666667,0.333333333333333,0,0,40,48,TRUE,FALSE,FALSE,0.6,6536000,90,4e+05,FALSE
"632","32652678","uuid:d0452e4a-bda5-46f3-a352-2beb16cf7c7d","0","0",3,1,62,0,"primaria_o_menos",33,1590.14285714286,0,0.428571428571429,0,0.571428571428571,0.285714285714286,0.142857142857143,0,0,0.571428571428571,7,0,0,0,0.428571428571429,0,0.285714285714286,0.285714285714286,0,0.428571428571429,0.428571428571429,0,0.285714285714286,0.285714285714286,0.571428571428571,0.142857142857143,0,0.142857142857143,0.285714285714286,0.571428571428571,231,0,4,0,0,,0.25,,0,1,0,0,1,0,0,7,1,FALSE,FALSE,0,1,0,1,1,4,3,3,2,2,,3,0,1,1,,1,1,1,5,1,3,3,1,1,1,3,50,1,80000000,5,1,,1,"0",,0.428571428571429,0,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.714285714285714,0,0.428571428571429,0,0,0,0.285714285714286,0.285714285714286,0,,0,,0,,0.142857142857143,0.285714285714286,,,0,,0,,0,0,,,0,0,0,0,0,0.142857142857143,0,,0,,0,,0,0.285714285714286,,,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0.714285714285714,0,1,,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,3,3,2,3,4,3,5,5,5,3,3,4,3,3,3,3,3,3,3,1,2,2,0.5,0.166666666666667,0.875,0.5,0.75,0.5,0.544117647058823,1.42857142857143,3,3,3,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,0.75,0.25,54,1,0.75,0.75,4,1,1,0,0.5,0.25,1,0,0,48,48,TRUE,FALSE,FALSE,2.33333333333333,9804000,90,6e+05,FALSE
"633","32657122","uuid:d4b4c616-e53e-4b67-affa-e9bb77011a40","0","0",3,1,77,0,"ninguno",37.8,2287.8,0.8,0.6,0.4,0.4,0.2,0,0,0,0.8,5,1,0.2,0,0,0.4,0,0,0.4,0.2,0.2,0.4,0,0.4,0.8,0.4,0.2,0,0.4,0.6,189,0,4,2,0,0,0.5,0.5,0.5,1,0,0,0,0.5,0.5,5,2,FALSE,FALSE,0,0,0,0,1,,6,2,1,1,,3,0,1,1,,,0.8,,3,0,4,1,1,0,,1,60,,20000000,5,1,,,"0",,0.4,0.2,0.2,0.2,0,0.2,0.6,0.2,0,0,0,0.4,0,0,0.4,1,,,0,0,,,0.2,0,,,0,0,,,0.2,0,0,0,0,0,0,0,0.2,0,,,0,0,,,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.6,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,2,2,4,4,3,4,4,4.5,4,4.5,4,3.5,4,4.5,4.5,4,5,3.5,2,2,1.5,0.8125,0.208333333333333,0.78125,0.5,0.75,0.78125,0.669117647058823,1.6,1,3,3,2,3,1,1,0,1,1,1,1,2,2,4,2,2,4,2,1,2,2,2,4,4,3,4,2,0.541666666666667,0.208333333333333,36,0.666666666666667,0.541666666666667,0.4375,3,0.75,0.75,0.5,0.5,0.25,0.5,0,0.25,40,48,TRUE,FALSE,TRUE,0.833333333333333,8170000,20,5e+05,TRUE
"634","32661084","uuid:ad96ba8b-99a7-4d00-a9f4-c044484b60de","0","0",3,1,71,1,"ninguno",63.3333333333333,4200.66666666667,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,3,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0.333333333333333,0.666666666666667,1,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0,190,1,3,0,0.5,,0.666666666666667,,0,1,1,1,1,0,0,3,1,TRUE,TRUE,0,0,0,0,1,4,1,1,1,1,,2,0,1,1,,,0.666666666666667,,5,1,2,3,1,0,,5,50,,60000000,5,1,,,"0",,0.666666666666667,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0.333333333333333,0.666666666666667,,,,0,,,0,0.666666666666667,,,,0,,,0,0,,0,0,0,0,0,0,0.333333333333333,,,,0,,,0,0.333333333333333,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,1,,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,2,4,2,3,4,3.33333333333333,4.33333333333333,4.33333333333333,4.33333333333333,4,3.66666666666667,4.33333333333333,3,3,3.33333333333333,2.66666666666667,3.66666666666667,2.33333333333333,3,1.33333333333333,1.66666666666667,1.66666666666667,0.541666666666667,0.138888888888889,0.8125,0.583333333333333,0.833333333333333,0.5,0.544117647058824,1.33333333333333,0,3,3,3,3,3,1,1,1,1,1,1,4,2,4,4,4,4,3,3,3,3,1,4,4,4,4,4,0.625,0.25,49,0.916666666666667,0.625,0.75,4,0.666666666666667,1,0,0.333333333333333,0.333333333333333,0.666666666666667,0,0,48,0,TRUE,FALSE,FALSE,3,8170000,44,5e+05,TRUE
"635","32661700","uuid:6c0dac5a-38fc-4ee7-94dd-1cb95b8d2110","0","0",3,1,68,1,"primaria_o_menos",68,4624,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,68,0,1,0,0,,1,,0,1,0,0,0,0,0,1,1,FALSE,FALSE,0,1,1,0,0,4,3,1,1,1,,2,0,1,1,,,1,,1,0,3,5,1,0,,3,50,,30000000,5,1,,,"0",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,,,,1,,,,0,,,,0,,0,0,0,0,0,0,0,,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,3,2,5,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,0.5,0,0.5,0.25,0.5,0.5,0.397058823529412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,36,,FALSE,FALSE,FALSE,0.333333333333333,6536000,20,4e+05,TRUE
"636","32665786","uuid:a073a28b-c2b3-4373-8c35-3f29b6442075","1","1",3,3,70,0,"primaria_o_menos",44.8333333333333,2418.83333333333,0,0.333333333333333,0,0.5,0.166666666666667,0.333333333333333,0,0,0.5,6,0,0,0.166666666666667,0,0.166666666666667,0,0.5,0.166666666666667,0.166666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,269,0,6,2,0,,0.666666666666667,0,0,1,0.5,0,0.75,0,0.25,6,4,FALSE,FALSE,0,1,0,0,1,,5,2,1,1,,3,0,2,1,,,1,,5,1,1,3,0,0,,2,80,,30000000,4,1,,,"1",,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.5,0.166666666666667,,,0,0,0,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,2,4,2,3,4,3,5,5,1,4,4,4,4,5,4,2,4,4,3,2,2,2,0.6875,0.25,0.6875,0.5,0.75,0.6875,0.602941176470588,1.33333333333333,1,2,3,1,3,3,1,0,0,0,1,0,4,2,4,4,4,4,4,1,1,1,2,3,4,2,4,4,0.541666666666667,0.0833333333333333,42,0.916666666666667,0.541666666666667,0.4375,3,0.333333333333333,0.333333333333333,0.666666666666667,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0,48,144,TRUE,TRUE,FALSE,1.2,11438000,48,7e+05,TRUE
