"","field_1","start_p10","lon","lat","altitude","dpto_ccdgo","mpio_ccdgo","zu_ccdgo","zu_cdivi","setu_ccdgo","setu_ccnct","secu_ccdgo","secu_ccnct","manz_ccdgo","manz_ccnct","cod_ctstr","manz_narea","manz_lati","manz_long","shape_Leng","shape_Area","MANZ_VIV","FT_ACT_VIV","Municipio"
"656",423,22645794,-74.8205851,10.9529643,40,"08","001","000","08001000","3705","080011000000003705","14","08001100000000370514","18","0800110000000037051418","0800101080435",2675.87368679,10.9529411506,-74.8204906626,0.00229500907,2.2128e-07,14,"VIV_CNPV2018","Baranquilla"
"657",424,22646716,-74.8152817,10.9530033,51,"08","001","000","08001000","2701","080011000000002701","05","08001100000000270105","12","0800110000000027010512","0800101080156",17573.0440733,10.9529887291,-74.8152854072,0.00844132815,1.4532e-06,126,"VIV_CNPV2018","Baranquilla"
"658",425,22648878,-74.8237226,10.9551324,40,"08","001","000","08001000","3705","080011000000003705","07","08001100000000370507","08","0800110000000037050708","0800101080186",6821.41050594,10.9553766491,-74.8242078473,0.00311494246,5.641e-07,34,"VIV_CNPV2018","Baranquilla"
"659",426,22650279,-74.818459,10.925826,71,"08","001","000","08001000","2902","080011000000002902","05","08001100000000290205","02","0800110000000029020502","0800101090236",9357.18671759,10.9263515662,-74.8181669386,0.00381205472,7.7372e-07,56,"VIV_CNPV2018","Baranquilla"
"660",427,22655403,-74.813168,10.9522778,65,"08","001","000","08001000","2701","080011000000002701","06","08001100000000270106","08","0800110000000027010608","0800101080131",7515.08765012,10.9524184322,-74.8136749193,0.00356804983,6.2146e-07,28,"VIV_CNPV2018","Baranquilla"
"661",430,2272778,-76.564865,3.416857,1045,"76","001","000","76001000","2005","760011000000002005","01","76001100000000200501","06","7600110000000020050106","0000000000000",2207.87577637,3.41695754928,-76.5646279238,0.00202323838,1.7934e-07,39,"VIV_CNPV2018","Cali"
"662",431,22732410,-74.8189344,10.9505867,48,"08","001","000","08001000","3705","080011000000003705","13","08001100000000370513","13","0800110000000037051313","0800101080126",9877.8217009,10.9509109162,-74.8186038461,0.00413681159,8.1684e-07,77,"VIV_CNPV2018","Baranquilla"
"663",432,22733884,-74.803551,10.936678,56,"08","001","000","08001000","3001","080011000000003001","06","08001100000000300106","04","0800110000000030010604","0800101070413",6551.03521282,10.936506911,-74.803836147,0.00435761719,5.4171e-07,60,"VIV_CNPV2018","Baranquilla"
"664",433,22736024,-74.8244531,10.9536753,42,"08","001","000","08001000","3705","080011000000003705","07","08001100000000370507","02","0800110000000037050702","0800101080174",6539.12259651,10.9534583405,-74.8242272631,0.00311838414,5.4075e-07,41,"VIV_CNPV2018","Baranquilla"
"665",436,22744065,-74.804398,10.939594,61,"08","001","000","08001000","3001","080011000000003001","12","08001100000000300112","16","0800110000000030011216","0800101070374",5434.65176997,10.9394465081,-74.804445103,0.00395327217,4.494e-07,42,"VIV_CNPV2018","Baranquilla"
"666",437,22744721,-74.8288065,10.9519633,34,"08","001","000","08001000","2602","080011000000002602","07","08001100000000260207","13","0800110000000026020713","0800101120088",3330.69234992,10.9517863456,-74.829123856,0.00236762647,2.7543e-07,42,"RECUENTO 2023","Baranquilla"
"667",438,22845935,-74.8245597,10.9539784,42,"08","001","000","08001000","3705","080011000000003705","07","08001100000000370507","13","0800110000000037050713","0800101080176",5978.155046,10.9541047999,-74.8241861894,0.00290036651,4.9436e-07,51,"RECUENTO 2022","Baranquilla"
"668",440,22954309,-74.8200069,10.9529505,40,"08","001","000","08001000","3705","080011000000003705","14","08001100000000370514","08","0800110000000037051408","0800101080171",3107.7230622,10.9531072097,-74.819663245,0.00224310409,2.5699e-07,21,"VIV_CNPV2018","Baranquilla"
"669",441,23070779,-74.8137212,10.9542177,49,"08","001","000","08001000","2701","080011000000002701","05","08001100000000270105","08","0800110000000027010508","0800101080158",3023.49560996,10.9542938273,-74.8138564036,0.00251331655,2.5003e-07,21,"RECUENTO 2022","Baranquilla"
"670",442,23142186,-74.817467,10.929402,68,"08","001","000","08001000","2902","080011000000002902","11","08001100000000290211","16","0800110000000029021116","0800101090229",3303.6968074,10.9293267911,-74.8172807069,0.0024817682,2.7318e-07,53,"VIV_CNPV2018","Baranquilla"
"671",444,24117503,-76.559769,3.422816,1128,"76","001","000","76001000","2008","760011000000002008","03","76001100000000200803","14","7600110000000020080314","0000000000000",8916.13867748,3.42240772899,-76.559985471,0.00436034334,7.2425e-07,52,"VIV_CNPV2018","Cali"
"672",445,24529522,-76.5557121431874,3.38640492725737,996,"76","001","000","76001000","1814","760011000000001814","01","76001100000000181401","29","7600110000000018140129","0000000000000",9955.68448792,3.38648223397,-76.5550707832,0.00831639735,8.0867e-07,137,"VIV_CNPV2018","Cali"
"673",446,24552101,-75.5399894,6.24370608,1773,"05","001","000","05001000","0808","050011000000000808","05","05001100000000080805","01","0500110000000008080501","0500109008000",1161.93038226,6.24383765912,-75.5397918974,0.0013933626,9.488e-08,31,"RECUENTO 2023","Medellin"
"674",447,2484445,-76.563622,3.417248,1028,"76","001","000","76001000","2005","760011000000002005","02","76001100000000200502","08","7600110000000020050208","0000000000000",2689.44405847,3.41720806859,-76.5635009424,0.00219767841,2.1846e-07,38,"VIV_CNPV2018","Cali"
"675",449,24999258,-75.5402631,6.2534502,1894,"05","001","000","05001000","9061","050011000000009061","03","05001100000000906103","48","0500110000000090610348","050010806026",2973.52753547,6.25373270349,-75.5401759384,0.00254137574,2.4282e-07,56,"VIV_CNPV2018","Medellin"
"676",451,25097620,-76.555840758055,3.39456642005461,975,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"677",452,25265831,-76.557587,3.4220309,1122,"76","001","000","76001000","2011","760011000000002011","01","76001100000000201101","05","7600110000000020110105","0000000000000",3231.2671944,3.42185387221,-76.5573056482,0.00285761006,2.6247e-07,34,"VIV_CNPV2018","Cali"
"678",453,25340411,-76.5612801,3.3911511,1099,"76","001","000","76001000","1814","760011000000001814","04","76001100000000181404","54","7600110000000018140454","0000000000000",11342.9585801,3.39156380241,-76.561572497,0.00565724637,9.2135e-07,82,"VIV_CNPV2018","Cali"
"679",454,25340770,-76.563089554989,3.38941121419253,964,"76","001","000","76001000","1814","760011000000001814","10","76001100000000181410","08","7600110000000018141008","0000000000000",15250.3481416,3.38980717236,-76.5630601354,0.00691292696,1.23872e-06,81,"VIV_CNPV2018","Cali"
"680",456,25413263,-76.5594133,3.4206587,1046,"76","001","000","76001000","2008","760011000000002008","02","76001100000000200802","14","7600110000000020080214","0000000000000",3785.28360368,3.42020458539,-76.5596357035,0.00368718707,3.0747e-07,7,"VIV_CNPV2018","Cali"
"681",457,25485764,-76.565155,3.4186189,1102,"76","001","000","76001000","2005","760011000000002005","02","76001100000000200502","10","7600110000000020050210","0000000000000",3261.29186897,3.41877023697,-76.565635876,0.00261350608,2.6491e-07,40,"VIV_CNPV2018","Cali"
"682",460,25490780,-76.565437,3.4238169,1148,"76","001","000","76001000","2006","760011000000002006","05","76001100000000200605","08","7600110000000020060508","0000000000000",29206.248496,3.4239086557,-76.5653941513,0.00832953714,2.37238e-06,22,"VIV_CNPV2018","Cali"
"683",461,25492271,-76.5609743,3.3898463,1071,"76","001","000","76001000","1814","760011000000001814","04","76001100000000181404","26","7600110000000018140426","0000000000000",3698.51737285,3.38982031379,-76.5606306609,0.00306933729,3.0042e-07,27,"RECUENTO 2022","Cali"
"684",462,25619493,-76.555840758055,3.39456642005461,975,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"685",463,25638302,-76.558899,3.422962,1135,"76","001","000","76001000","2011","760011000000002011","02","76001100000000201102","19","7600110000000020110219","0000000000000",6184.1272948,3.42275665536,-76.5587652569,0.00356916772,5.0233e-07,45,"VIV_CNPV2018","Cali"
"686",464,25683891,-76.5633941,3.3887557,1129,"76","001","000","76001000","1814","760011000000001814","10","76001100000000181410","16","7600110000000018141016","0000000000000",1577.27149875,3.38880709823,-76.5635281789,0.00146071361,1.2812e-07,17,"RECUENTO 2020","Cali"
"687",465,25954420,-74.8242225,10.9513304,40,"08","001","000","08001000","2602","080011000000002602","09","08001100000000260209","04","0800110000000026020904","0800101120149",2654.27824557,10.9513910669,-74.8245744361,0.00213265618,2.1949e-07,31,"VIV_CNPV2018","Baranquilla"
"688",466,26256330,-76.563089554989,3.38941121419253,1009,"76","001","000","76001000","1814","760011000000001814","10","76001100000000181410","08","7600110000000018141008","0000000000000",15250.3481416,3.38980717236,-76.5630601354,0.00691292696,1.23872e-06,81,"VIV_CNPV2018","Cali"
"689",467,26256767,-75.5467099,6.2963251,1688,"05","001","000","05001000","0101","050011000000000101","03","05001100000000010103","24","0500110000000001010324","050010101036",793.010100135,6.29605575143,-75.5467780349,0.00144001971,6.476e-08,88,"VIV_CNPV2018","Medellin"
"690",468,26393898,-75.5323544,6.23737707,1739,"05","001","000","05001000","0810","050011000000000810","04","05001100000000081004","14","0500110000000008100414","0500100819014",1455.30787795,6.23733780763,-75.5321366111,0.00220138422,1.1884e-07,41,"VIV_CNPV2018","Medellin"
"691",474,27104551,-76.564636,3.4232199,1115,"76","001","000","76001000","2006","760011000000002006","05","76001100000000200605","31","7600110000000020060531","0000000000000",2469.66231896,3.42313387748,-76.5646830433,0.00332016799,2.0061e-07,49,"VIV_CNPV2018","Cali"
"692",475,27123795,-76.565224,3.4178209,1079,"76","001","000","76001000","2005","760011000000002005","01","76001100000000200501","09","7600110000000020050109","0000000000000",3261.29286263,3.41772436237,-76.5651181951,0.00264463155,2.6491e-07,31,"VIV_CNPV2018","Cali"
"693",476,2775711,-75.5512505,6.2890335,1619,"05","001","000","05001000","0105","050011000000000105","05","05001100000000010505","03","0500110000000001050503","050010105009",3466.11149113,6.28900139874,-75.550980205,0.00258783995,2.8306e-07,26,"VIV_CNPV2018","Medellin"
"694",477,28588708,-76.555840758055,3.39456642005461,975,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"695",479,29119222,-76.5649727067459,3.38976305032532,972,"76","001","000","76001000","1814","760011000000001814","10","76001100000000181410","03","7600110000000018141003","0000000000000",65267.9803933,3.3902408389,-76.5646973423,0.01541647263,5.30144e-06,124,"RECUENTO 2021","Cali"
"696",482,29178636,-76.564651,3.4180801,1063,"76","001","000","76001000","2005","760011000000002005","02","76001100000000200502","20","7600110000000020050220","0000000000000",4441.81458461,3.41828138843,-76.5646735203,0.00353745842,3.608e-07,39,"VIV_CNPV2018","Cali"
"697",484,29179902,-76.565025,3.417125,1067,"76","001","000","76001000","2005","760011000000002005","01","76001100000000200501","52","7600110000000020050152","0000000000000",1252.11608498,3.41708053954,-76.5651277225,0.0015437188,1.0171e-07,22,"VIV_CNPV2018","Cali"
"698",486,29377098,-76.5622446362524,3.41867345857055,968,"76","001","000","76001000","2006","760011000000002006","01","76001100000000200601","01","7600110000000020060101","0000000000000",2594.69965592,3.41835696192,-76.5622926786,0.00211991075,2.1076e-07,30,"VIV_CNPV2018","Cali"
"699",487,29398776,-76.56266,3.4227209,1102,"76","001","000","76001000","2006","760011000000002006","04","76001100000000200604","33","7600110000000020060433","0000000000000",2509.17966483,3.42298065487,-76.5625760392,0.00313227192,2.0382e-07,16,"VIV_CNPV2018","Cali"
"700",488,29534923,-76.559525,3.4225619,1128,"76","001","000","76001000","2008","760011000000002008","03","76001100000000200803","14","7600110000000020080314","0000000000000",8916.13867748,3.42240772899,-76.559985471,0.00436034334,7.2425e-07,52,"VIV_CNPV2018","Cali"
"701",489,29555202,-76.5554965,3.4151863,983,"76","001","000","76001000","2004","760011000000002004","01","76001100000000200401","13","7600110000000020040113","0000000000000",18117.8022488,3.413050663,-76.55617746,0.00925307178,1.47169e-06,315,"RECUENTO 2022","Cali"
"702",490,29563232,-76.5561779,3.3903595,976,"76","001","000","76001000","1813","760011000000001813","02","76001100000000181302","15","7600110000000018130215","0000000000000",2353.58793756,3.39052872988,-76.5562717252,0.00176023531,1.9117e-07,45,"VIV_CNPV2018","Cali"
"703",491,29563360,-76.555840758055,3.39456642005461,1048,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"704",493,29686407,-76.5596168,3.3910021,1040,"76","001","000","76001000","1814","760011000000001814","04","76001100000000181404","24","7600110000000018140424","0000000000000",4922.61597036,3.39133618045,-76.5595520089,0.00376326578,3.9985e-07,86,"VIV_CNPV2018","Cali"
"705",494,29703356,-76.562531,3.4230261,1102,"76","001","000","76001000","2006","760011000000002006","04","76001100000000200604","33","7600110000000020060433","0000000000000",2509.17966483,3.42298065487,-76.5625760392,0.00313227192,2.0382e-07,16,"VIV_CNPV2018","Cali"
"706",495,30402150,-75.5275765,6.23458858,1827,"05","001","000","05001000","9066","050011000000009066","02","05001100000000906602","19","0500110000000090660219","050010817039",4162.34083901,6.23501349688,-75.5276813789,0.00353153144,3.3989e-07,46,"VIV_CNPV2018","Medellin"
"707",496,30579593,-74.815979,10.930295,68,"08","001","000","08001000","2902","080011000000002902","07","08001100000000290207","06","0800110000000029020706","0800101090266",4899.59453539,10.9305401213,-74.8160577059,0.00271081141,4.0514e-07,28,"VIV_CNPV2018","Baranquilla"
"708",497,30855437,-74.8170822,10.9281039,72,"08","001","000","08001000","2902","080011000000002902","11","08001100000000290211","12","0800110000000029021112","0800101090233",2103.93351835,10.9280556289,-74.8169298185,0.00178698206,1.7397e-07,18,"VIV_CNPV2018","Baranquilla"
"709",498,31162284,-76.564751,3.4171259,1045,"76","001","000","76001000","2005","760011000000002005","01","76001100000000200501","08","7600110000000020050108","0000000000000",985.137065966,3.41719260833,-76.5648063754,0.00117638972,8.002e-08,21,"VIV_CNPV2018","Cali"
"710",502,31231329,-76.559738,3.422507,1128,"76","001","000","76001000","2008","760011000000002008","03","76001100000000200803","14","7600110000000020080314","0000000000000",8916.13867748,3.42240772899,-76.559985471,0.00436034334,7.2425e-07,52,"VIV_CNPV2018","Cali"
"711",503,31244762,-76.563286,3.4179721,1025,"76","001","000","76001000","2005","760011000000002005","02","76001100000000200502","06","7600110000000020050206","0000000000000",8215.23488806,3.41772516748,-76.5633426158,0.00645549003,6.6731e-07,140,"VIV_CNPV2018","Cali"
"712",504,31248209,-76.565079,3.4185679,1102,"76","001","000","76001000","2005","760011000000002005","02","76001100000000200502","20","7600110000000020050220","0000000000000",4441.81458461,3.41828138843,-76.5646735203,0.00353745842,3.608e-07,39,"VIV_CNPV2018","Cali"
"713",505,31249710,-76.56543,3.419894,1114,"76","001","000","76001000","2006","760011000000002006","02","76001100000000200602","02","7600110000000020060202","0000000000000",2737.71453776,3.41996695945,-76.5651882458,0.00278188433,2.2238e-07,45,"VIV_CNPV2018","Cali"
"714",506,31255887,-76.564095,3.4199491,1048,"76","001","000","76001000","2006","760011000000002006","01","76001100000000200601","04","7600110000000020060104","0000000000000",4697.75337765,3.4199396482,-76.5640666141,0.00419565671,3.8159e-07,55,"VIV_CNPV2018","Cali"
"715",507,31264863,-76.5594861,3.4220728,1102,"76","001","000","76001000","2008","760011000000002008","03","76001100000000200803","17","7600110000000020080317","0000000000000",6693.30419754,3.42212608263,-76.5591986215,0.00473947551,5.4369e-07,46,"VIV_CNPV2018","Cali"
"716",508,31264907,-76.56031,3.4225061,1130,"76","001","000","76001000","2008","760011000000002008","03","76001100000000200803","14","7600110000000020080314","0000000000000",8916.13867748,3.42240772899,-76.559985471,0.00436034334,7.2425e-07,52,"VIV_CNPV2018","Cali"
"717",510,31282345,-76.562051,3.3944442,1051,"76","001","000","76001000","1814","760011000000001814","05","76001100000000181405","69","7600110000000018140569","0000000000000",3402.94095153,3.39415348772,-76.5622266073,0.0022228879,2.7641e-07,48,"VIV_CNPV2018","Cali"
"718",511,31282655,-76.562721,3.4227109,1102,"76","001","000","76001000","2006","760011000000002006","04","76001100000000200604","33","7600110000000020060433","0000000000000",2509.17966483,3.42298065487,-76.5625760392,0.00313227192,2.0382e-07,16,"VIV_CNPV2018","Cali"
"719",512,31288307,-76.563089554989,3.38941121419253,1009,"76","001","000","76001000","1814","760011000000001814","10","76001100000000181410","08","7600110000000018141008","0000000000000",15250.3481416,3.38980717236,-76.5630601354,0.00691292696,1.23872e-06,81,"VIV_CNPV2018","Cali"
"720",513,31289498,-76.5553256,3.3942012,972,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"721",514,31295696,-76.5583063,3.4214737,1092,"76","001","000","76001000","2009","760011000000002009","03","76001100000000200903","08","7600110000000020090308","0000000000000",3472.00794141,3.42127441166,-76.5582392741,0.00208842761,2.8203e-07,25,"VIV_CNPV2018","Cali"
"722",515,31298525,-76.5483377,3.3926145,975,"76","001","000","76001000","1809","760011000000001809","01","76001100000000180901","11","7600110000000018090111","0000000000000",6221.49099761,3.39326164563,-76.5485177511,0.00350177675,5.0536e-07,72,"VIV_CNPV2018","Cali"
"723",516,31299759,-76.562737,3.4238689,1120,"76","001","000","76001000","2006","760011000000002006","04","76001100000000200604","14","7600110000000020060414","0000000000000",5746.31072855,3.42360213205,-76.5629024161,0.00367306745,4.6677e-07,71,"VIV_CNPV2018","Cali"
"724",517,31304801,-76.555840758055,3.39456642005461,1048,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"725",518,31304971,-76.565018,3.419636,1114,"76","001","000","76001000","2006","760011000000002006","02","76001100000000200602","05","7600110000000020060205","0000000000000",2556.9892227,3.419105849,-76.564967983,0.002377905,2.077e-07,34,"VIV_CNPV2018","Cali"
"726",519,31304999,-76.559212,3.422709,1128,"76","001","000","76001000","2008","760011000000002008","03","76001100000000200803","17","7600110000000020080317","0000000000000",6693.30419754,3.42212608263,-76.5591986215,0.00473947551,5.4369e-07,46,"VIV_CNPV2018","Cali"
"727",520,31400886,-76.565178,3.4168611,1067,"76","001","000","76001000","2005","760011000000002005","01","76001100000000200501","52","7600110000000020050152","0000000000000",1252.11608498,3.41708053954,-76.5651277225,0.0015437188,1.0171e-07,22,"VIV_CNPV2018","Cali"
"728",521,31445562,-76.555840758055,3.39456642005461,1048,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"729",522,31445743,-76.5610910468961,3.38902571202235,956,"76","001","000","76001000","1814","760011000000001814","04","76001100000000181404","28","7600110000000018140428","0000000000000",1564.92148622,3.38912699697,-76.5608912711,0.00192313637,1.2711e-07,23,"VIV_CNPV2018","Cali"
"730",523,31446617,-76.5553256,3.3942012,972,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"731",524,31449382,-76.555840758055,3.39456642005461,1048,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"732",525,31474654,-76.564125,3.4172549,1028,"76","001","000","76001000","2005","760011000000002005","01","76001100000000200501","45","7600110000000020050145","0000000000000",3362.22127919,3.41748969165,-76.5644389602,0.00269718859,2.7311e-07,37,"VIV_CNPV2018","Cali"
"733",526,31524379,-76.555840758055,3.39456642005461,1048,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"734",528,31525413,-76.555840758055,3.39456642005461,975,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"735",529,31534174,-76.555840758055,3.39456642005461,975,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"736",530,31535355,-76.5636875,3.3891875,1126,"76","001","000","76001000","1814","760011000000001814","10","76001100000000181410","14","7600110000000018141014","0000000000000",3546.74589043,3.38917741088,-76.563816755,0.0021380056,2.8809e-07,39,"RECUENTO 2022","Cali"
"737",531,31537995,-76.563089554989,3.38941121419253,1009,"76","001","000","76001000","1814","760011000000001814","10","76001100000000181410","08","7600110000000018141008","0000000000000",15250.3481416,3.38980717236,-76.5630601354,0.00691292696,1.23872e-06,81,"VIV_CNPV2018","Cali"
"738",532,31574328,-76.564766,3.4235289,1137,"76","001","000","76001000","2006","760011000000002006","05","76001100000000200605","05","7600110000000020060505","0000000000000",705.212062,3.42348520348,-76.5646446681,0.00101143216,5.728e-08,13,"VIV_CNPV2018","Cali"
"739",533,31577413,-76.5609280345664,3.38934913284786,1009,"76","001","000","76001000","1814","760011000000001814","04","76001100000000181404","63","7600110000000018140463","0000000000000",772.161708082,3.38937438549,-76.5608265975,0.00112483807,6.272e-08,6,"VIV_CNPV2018","Cali"
"740",537,31838102,-76.562553,3.4230499,1102,"76","001","000","76001000","2006","760011000000002006","04","76001100000000200604","33","7600110000000020060433","0000000000000",2509.17966483,3.42298065487,-76.5625760392,0.00313227192,2.0382e-07,16,"VIV_CNPV2018","Cali"
"741",538,31844574,-76.5612012,3.3896973,1071,"76","001","000","76001000","1814","760011000000001814","04","76001100000000181404","27","7600110000000018140427","0000000000000",1907.1350887,3.38940541134,-76.5612213314,0.00256315092,1.5491e-07,25,"VIV_CNPV2018","Cali"
"742",539,31849780,-76.564384,3.419369,1084,"76","001","000","76001000","2006","760011000000002006","02","76001100000000200602","08","7600110000000020060208","0000000000000",4882.03475086,3.41964306073,-76.5646486394,0.00366348978,3.9656e-07,25,"VIV_CNPV2018","Cali"
"743",541,31855498,-76.563293,3.423718,1120,"76","001","000","76001000","2006","760011000000002006","05","76001100000000200605","33","7600110000000020060533","0000000000000",19020.6965674,3.42466543,-76.564374488,0.00919211406,1.54503e-06,1,"VIV_CNPV2018","Cali"
"744",542,31855556,-76.564903,3.4184639,1076,"76","001","000","76001000","2005","760011000000002005","02","76001100000000200502","20","7600110000000020050220","0000000000000",4441.81458461,3.41828138843,-76.5646735203,0.00353745842,3.608e-07,39,"VIV_CNPV2018","Cali"
"745",543,31857033,-76.560043,3.4226961,1130,"76","001","000","76001000","2008","760011000000002008","03","76001100000000200803","14","7600110000000020080314","0000000000000",8916.13867748,3.42240772899,-76.559985471,0.00436034334,7.2425e-07,52,"VIV_CNPV2018","Cali"
"746",544,31857560,-76.564644,3.4178441,1063,"76","001","000","76001000","2005","760011000000002005","02","76001100000000200502","16","7600110000000020050216","0000000000000",1284.6823923,3.41805986622,-76.5650381907,0.00177902801,1.0435e-07,19,"VIV_CNPV2018","Cali"
"747",545,31858321,-76.563019,3.423481,1120,"76","001","000","76001000","2006","760011000000002006","04","76001100000000200604","14","7600110000000020060414","0000000000000",5746.31072855,3.42360213205,-76.5629024161,0.00367306745,4.6677e-07,71,"VIV_CNPV2018","Cali"
"748",547,31871549,-76.5636875,3.3891875,1126,"76","001","000","76001000","1814","760011000000001814","10","76001100000000181410","14","7600110000000018141014","0000000000000",3546.74589043,3.38917741088,-76.563816755,0.0021380056,2.8809e-07,39,"RECUENTO 2022","Cali"
"749",548,31873574,-76.564453,3.417644,1063,"76","001","000","76001000","2005","760011000000002005","01","76001100000000200501","45","7600110000000020050145","0000000000000",3362.22127919,3.41748969165,-76.5644389602,0.00269718859,2.7311e-07,37,"VIV_CNPV2018","Cali"
"750",550,31884956,-76.55925,3.4224851,1102,"76","001","000","76001000","2008","760011000000002008","03","76001100000000200803","17","7600110000000020080317","0000000000000",6693.30419754,3.42212608263,-76.5591986215,0.00473947551,5.4369e-07,46,"VIV_CNPV2018","Cali"
"751",551,31887694,-76.563089554989,3.38941121419253,1009,"76","001","000","76001000","1814","760011000000001814","10","76001100000000181410","08","7600110000000018141008","0000000000000",15250.3481416,3.38980717236,-76.5630601354,0.00691292696,1.23872e-06,81,"VIV_CNPV2018","Cali"
"752",553,31902498,-76.555840758055,3.39456642005461,1048,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"753",554,31905712,-76.560539,3.4225221,1130,"76","001","000","76001000","2007","760011000000002007","03","76001100000000200703","05","7600110000000020070305","0000000000000",2227.51528156,3.42258999019,-76.5606664223,0.00186429754,1.8094e-07,43,"VIV_CNPV2018","Cali"
"754",555,31909149,-76.5553256,3.3942012,972,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"755",557,31914369,-76.5607871648039,3.41921850636278,968,"76","001","000","76001000","2008","760011000000002008","02","76001100000000200802","25","7600110000000020080225","0000000000000",1843.09968881,3.41907443897,-76.560696224,0.00179664239,1.4971e-07,39,"VIV_CNPV2018","Cali"
"756",558,31916260,-76.560493,3.4231889,1130,"76","001","000","76001000","2007","760011000000002007","03","76001100000000200703","04","7600110000000020070304","0000000000000",4206.35988236,3.42334252555,-76.5605084693,0.00298397614,3.4168e-07,42,"VIV_CNPV2018","Cali"
"757",559,31923598,-76.5553256,3.3942012,972,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"758",560,31923606,-76.563812,3.4156771,1035,"76","001","000","76001000","2005","760011000000002005","01","76001100000000200501","28","7600110000000020050128","0000000000000",3043.96051838,3.41577809205,-76.5640920248,0.00222040254,2.4725e-07,59,"VIV_CNPV2018","Cali"
"759",562,31925580,-76.558907,3.422374,1114,"76","001","000","76001000","2011","760011000000002011","02","76001100000000201102","19","7600110000000020110219","0000000000000",6184.1272948,3.42275665536,-76.5587652569,0.00356916772,5.0233e-07,45,"VIV_CNPV2018","Cali"
"760",563,31929380,-76.562051,3.3944442,1051,"76","001","000","76001000","1814","760011000000001814","05","76001100000000181405","69","7600110000000018140569","0000000000000",3402.94095153,3.39415348772,-76.5622266073,0.0022228879,2.7641e-07,48,"VIV_CNPV2018","Cali"
"761",564,31931128,-76.563812,3.420192,1058,"76","001","000","76001000","2006","760011000000002006","01","76001100000000200601","15","7600110000000020060115","0000000000000",3284.31833255,3.42054862293,-76.5635098897,0.00278387887,2.6678e-07,27,"VIV_CNPV2018","Cali"
"762",565,31948620,-76.5583063,3.4214737,1092,"76","001","000","76001000","2009","760011000000002009","03","76001100000000200903","08","7600110000000020090308","0000000000000",3472.00794141,3.42127441166,-76.5582392741,0.00208842761,2.8203e-07,25,"VIV_CNPV2018","Cali"
