"start_p10","hh_id","tratamiento_control","city","pledge","edad_hh","mujer_hh","escolaridad_hh","edad","edad_sq","afro","mujeres_1","educacionninguno","educacionprimaria_o_menos","educacionsecundaria_completa","educacionsecundaria_incompleta","educaciontecnica_teconologica","educacionuniversidad","educacionprimaria_o_menos_ninguno","hh_size","nino_0_a_5","nino_0_a_6","nino_13_a_17","nino_7_a_12","nino_18_a_24","nino_25_a_40","nino_41_a_65","nino_66","nino","nino_0_a_14","joven_15_a_24","adulto_25_59","adulto_mayor_60","adulto","adulto_mayor_65","adulto_mayor","hijos","padres","otros","moda_cmh_p9","poblacion_edad_trabajar_1","poblacion_edad_trabajar_juvenil_1","desempleo_1","desempleo_juvenil_1","participacion_laboral_1","participacion_laboral_juvenil_1","empleado_con_contrato_formal_1","empleado_con_seguridad_social_1","empleado_insatisfecho_laboralmente_1","empleado_con_sub_empleado_1_1","empleado_con_ingreso_menor_salario_minimo_1","empleado_canales_busqueda_formales_1","asalariados_1","n","empleados_1","desempleo_dummy","piso_tierra","piso_mejor","cocina_prov","bano_bald","bano_todas","satisfaccion_hh","n_rooms","n_bedrooms","n_baths","n_living","sspp","percepcion_agua","cocina_mejor","modd_ig_p4","modd_ig_p48","modd_ig_p49","modd_ig_p56","pobreza_modera_y_extrema_sisben","fuente_informal","ing","ing_insuf","gast","ingr_alimento","gast_sal","deuda","valor_deuda","fuente_ingreso","porct_ingreso_fuente","financiacion_deuda","precio_venta","ingreso_futuro","total_ahorro","meses_ahorro","cuenta_ahorro","visita_medico","diarrea","vomito","fiebre","irritaciones","i_health_perc","i_health_perc_sum","edad_0_a_6","edad_7_a_12","edad_13_a_17","edad_15_a_18","edad_18_a_24","edad_25_a_40","edad_41_a_65","edad_66","visita_medico_edad_0_a_6","visita_medico_edad_7_a_12","visita_medico_edad_13_a_17","visita_medico_edad_15_a_18","visita_medico_edad_18_a_24","visita_medico_edad_25_a_40","visita_medico_edad_41_a_65","visita_medico_edad_66","diarrea_edad_0_a_6","diarrea_edad_7_a_12","diarrea_edad_13_a_17","diarrea_edad_15_a_18","diarrea_edad_18_a_24","diarrea_edad_25_a_40","diarrea_edad_41_a_65","diarrea_edad_66","vomito_edad_0_a_6","vomito_edad_7_a_12","vomito_edad_13_a_17","vomito_edad_15_a_18","vomito_edad_18_a_24","vomito_edad_25_a_40","vomito_edad_41_a_65","vomito_edad_66","fiebre_edad_0_a_6","fiebre_edad_7_a_12","fiebre_edad_13_a_17","fiebre_edad_15_a_18","fiebre_edad_18_a_24","fiebre_edad_25_a_40","fiebre_edad_41_a_65","fiebre_edad_66","irritaciones_edad_0_a_6","irritaciones_edad_7_a_12","irritaciones_edad_13_a_17","irritaciones_edad_15_a_18","irritaciones_edad_18_a_24","irritaciones_edad_25_a_40","irritaciones_edad_41_a_65","irritaciones_edad_66","i_health_perc_edad_0_a_6","i_health_perc_edad_7_a_12","i_health_perc_edad_13_a_17","i_health_perc_edad_15_a_18","i_health_perc_edad_18_a_24","i_health_perc_edad_25_a_40","i_health_perc_edad_41_a_65","i_health_perc_edad_66","i_health_perc_sum_edad_0_a_6","i_health_perc_sum_edad_7_a_12","i_health_perc_sum_edad_13_a_17","i_health_perc_sum_edad_15_a_18","i_health_perc_sum_edad_18_a_24","i_health_perc_sum_edad_25_a_40","i_health_perc_sum_edad_41_a_65","i_health_perc_sum_edad_66","i_healh","i_healh_edad_0_a_6","i_healh_edad_7_a_12","i_healh_edad_13_a_17","i_healh_edad_15_a_18","i_healh_edad_18_a_24","i_healh_edad_25_a_40","i_healh_edad_41_a_65","i_healh_edad_66","moda_cmh_p12","seguridad_barrio","instituciones_gobierno","instituciones_empresas_serv_pub","instituciones_policia","instituciones_jac","instituciones_asociaciones_locales","instituciones_iglesias","imagen_privados","privadas_bienestar","satisfecho_barrio","relacion_vecinos","satisfaccion","animo","nervioso","moral_baja","calmado","feliz","vitalidad","satisfecho","cosas_bien","no_controlar_cosas","seguridad","dificultades","energia","agotado","cansado","reducir_trabajo","baja_productividad","trabajo_sin_cuidado","i_vitalidad","i_rol_emocional","i_salud_mental","i_animo","i_satisfaccion","i_extra","i_mental","moda_cmh_p7","modg_ef_p2","modg_ef_p3","modg_ef_p4","modg_ef_p5","modg_ef_p6","modg_ef_p7","modg_ef_p25","modg_ef_p26","modg_ef_p27","modg_ef_p28","modg_ef_p29","modg_ef_p30","modg_ef_p8","modg_ef_p9","modg_ef_p10","modg_ef_p11","modg_ef_p12","modg_ef_p13","modg_ef_p14","modg_ef_p15","modg_ef_p16","modg_ef_p17","escucha","aceptacion","satisfaccion_comportamiento","mejorar_tristeza","saber_problemas","apoyo","i_ambiente_familiar","economic_empowerment_index","family_functionality","family_violence_index_C","family_responsiveness_index_C","family_functionality_index_c","family_functionality_index","oficios_frecuente","oficios_mejoramiento_frecuente","trabajo_frecuente","n_oficios","n_trabajo","oficio_first","oficio_second","oficio_third","horas_oficios","horas_trabajo","oficio_first_dummy","oficio_second_dummy","oficio_third_dummy","Interv_budget_subtotal_est","slope_50","FSI_endline","FSI_theta_endline","FSI_theta_se_endline","quejas","weights","time"
"72239164","72239164",1,"Barranquilla",2,50,0,"primaria_o_menos",42,1802,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0.666666666666667,3,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,1,0,1,0,0,0.333333333333333,0.666666666666667,0,126,3,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,0,1,1,0,1,3,4,2,1,1,NA,3,0,3,1,NA,NA,0.666666666666667,NA,3,0,"6","3",0,0,NA,"2",50,NA,2e+07,3,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"3",0,0,0,0,0,0,"3","3","3",2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,0.5,0.0833333333333333,0.5,0.25,0.5,0.5,0.411764705882353,1.33333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0,0,0,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,0,0,0,0,3,3,2,2,2,3,0.375,0,11,0.333333333333333,0.125,0,1.66666666666667,1,1,1,1,0,1,0,0,25,NA,TRUE,FALSE,FALSE,4.91266996573832,0.1,0.386857826993791,-1.06256590033658,NA,0,1,1
"72256249","72256249",0,"Barranquilla",1,45,0,NA,27.25,942.75,NA,NA,0,0.5,0,0,0,0,0.5,4,0,0,0.25,0.25,0,0.25,0.25,0,0.5,0.25,0.25,0.5,0,0.5,0,0,0.25,0.5,0.25,109,3,1,1,NA,0.333333333333333,0,NA,NA,NA,NA,NA,NA,NA,4,0,TRUE,0,1,0,0,1,4,1,1,1,1,NA,3,0,2,1,NA,NA,1,NA,3,0,"4","3",1,0,NA,"6",0,NA,9e+08,4,1,NA,NA,0.25,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.25,0.25,0,NA,0,0.25,0.25,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"4",1,1,1,1,1,1,"3","3","2",2,4,3,3,3,4,4,3,4,2,4,3,4,3,3,3,2,2,2,0.5,0.25,0.625,0.5,0.75,0.5625,0.514705882352941,1.33333333333333,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,1,1,1,1,1,1,0.75,0.75,0.75,0.75,4,4,4,4,4,4,0.75,0.0625,13.5,0.25,0.1875,0.1875,1.75,0.5,0.5,0,0.25,0,0.5,0,0,0,NA,TRUE,FALSE,FALSE,7.16777332717767,0.04,0.683623562705177,0.304209139784395,NA,0,3.35056179775281,1
"72259355","72259355",0,"Barranquilla",1,49,1,"primaria_o_menos",36.6666666666667,1524.66666666667,0,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0,0,0.333333333333333,3,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0.333333333333333,0.666666666666667,0,1,0,0,0.333333333333333,0.666666666666667,0,110,3,1,0,NA,0.333333333333333,0,1,1,0,0,1,1,1,3,1,FALSE,0,1,0,0,1,NA,3,1,1,1,NA,4,0,2,1,NA,NA,1,NA,2,0,"4","2",1,0,NA,"1",70,NA,5e+06,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",0,0,0,0,0,0,"1","2","2",3,4,3,3,3,3,3,3,4,2,4,2,4,3,3,4,2,2,2,0.5625,0.25,0.5,0.5,0.75,0.5,0.485294117647059,1.66666666666667,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0.75,0,0,0,0.25,0,1,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,TRUE,FALSE,FALSE,7.47145961897375,0.06,0.391824410961728,-1.03969195572242,NA,0,0.797752808988765,1
"72261103","72261103",0,"Barranquilla",1,43,0,"primaria_o_menos",28,957,0.25,0.25,0,1,0,0,0,0,1,4,0,0,0.5,0,0,0.25,0.25,0,0.5,0.25,0.25,0.5,0,0.5,0,0,0.25,0.5,0.25,112,3,1,0,NA,0.666666666666667,0,0.5,1,0.5,0.5,0.5,0.5,0.5,4,2,FALSE,0,1,0,1,1,NA,5,2,1,1,NA,3,0,1,1,NA,2,0,1,1,0,"6","1",0,1,"8","1",70,1,4e+07,5,1,NA,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0.25,0.25,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"4",1,1,1,0,0,1,"1","1","2",3,4,4,5,5,5,5,5,4,4,5,4,5,5,3,3,2,2,2,0.75,0.25,1,0.75,0.75,0.875,0.75,1.25,0.75,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0,0.25,0.25,1,1,1,1,1,1,0.75,1,1,1,4,5,5,4,4,4,0.833333333333333,0.0520833333333333,14.75,0.25,0.208333333333333,0.234375,1.75,0.25,0.25,0.5,0,0.5,0.25,0,0,NA,48,TRUE,FALSE,FALSE,0,0.06,0.740262968764987,0.56506582630265,NA,0,0.319101123595506,1
"72264710","72264710",0,"Barranquilla",1,44,0,NA,27.75,897.25,0,0.5,0,0.375,0.25,0.125,0,0,0.375,8,0,0,0.125,0.125,0.125,0.5,0.125,0,0.25,0.125,0.25,0.625,0,0.75,0,0,0.125,0.375,0.5,222,7,2,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,8,0,NA,0,1,0,1,1,2,2,1,1,1,NA,2,0,1,1,NA,2,0.125,1,2,0,"4","2",1,1,"8","1",90,1,3e+07,5,1,NA,0,0,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.5,0.125,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"4",1,0,0,0,0,0,"1","2","4",2,2,1,1,1,4,3,5,2,2,3,4,3,5,1,2,1,1,1,0.5625,0,0.3125,0,0.25,0.5,0.338235294117647,1.5,0.25,0,0,0,0,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.125,0.25,0.5,0,0,0,0,3,1,1,1,1,3,0.166666666666667,0.03125,2.125,0.0677083333333333,0.0208333333333333,0,1.125,1,1,1,1,0,1,0,0,0,NA,TRUE,FALSE,FALSE,7.47145961897375,0.02,0.52727609152398,-0.415859909576192,NA,0,3.66966292134832,1
"72265227","72265227",0,"Barranquilla",1,43,0,"secundaria_completa",23,665.5,0.5,0.5,0,0.5,0.5,0,0,0,0.5,4,0,0,0.5,0,0.25,0,0.25,0,0.5,0.25,0.5,0.25,0,0.5,0,0,0.25,0.5,0.25,92,3,2,0,NA,0.333333333333333,0,1,1,0,0,1,0,1,4,1,FALSE,0,1,1,0,1,4,1,0,1,1,NA,3,0,2,1,NA,NA,1,NA,3,0,"4","3",1,0,NA,"1",70,NA,6500000,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0.25,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",0,0,0,0,0,0,"1","2","2",5,4,2,3,3,3,3,3,4,4,3,3,3,3,3,3,1,1,1,0.5,0,0.5,0.25,0.75,0.5625,0.426470588235294,1.5,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0,0.25,0,0,0,1,1,1,1,1,1,0.75,0.75,0.75,0.75,4,4,4,4,4,4,0.75,0.0208333333333333,13.5,0.25,0.1875,0.1875,1.75,0,0,0.25,0,0.25,0,0,0,NA,0,FALSE,FALSE,FALSE,8.3061487195814,0.04,0.448084847013933,-0.780580641681573,NA,0,2.7123595505618,1
"72298484","72298484",1,"Barranquilla",3,39,0,"secundaria_completa",27.2,836.8,0,0,0,0,0.4,0.2,0,0,0,5,0,0,0.4,0,0,0.6,0,0,0.4,0.2,0.2,0.6,0,0.6,0,0,0.2,0.6,0.2,136,4,1,0,NA,0.25,0,0,1,0,0,1,0,1,5,1,FALSE,0,1,1,1,1,4,4,2,1,1,NA,3,0,2,1,NA,NA,0.2,NA,3,0,"4","3",1,0,NA,"2",90,NA,6e+06,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0.4,0.2,0,0.6,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",0,0,0,0,0,0,"1","2","2",3,4,3,3,3,4,4,3,4,3,3,3,3,3,3,3,2,2,2,0.5,0.25,0.625,0.5,0.75,0.5,0.5,1,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,1,0,1,0,0,0,NA,0,FALSE,FALSE,FALSE,4.61161841844513,0.12,0.895382363940131,1.27947888701475,NA,0,1,1
"73153652","73153652",0,"Barranquilla",1,52,0,"secundaria_completa",50,2568.66666666667,0.333333333333333,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0,0,0,3,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,1,0,1,0,0,0.333333333333333,0.666666666666667,0,150,3,0,0,NA,0.333333333333333,NA,0,1,0,0,1,0,0,3,1,FALSE,0,0,0,1,1,4,3,3,1,1,NA,3,0,1,1,NA,NA,0.666666666666667,NA,2,0,"4","2",1,0,NA,"1",50,NA,1.2e+08,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",1,1,1,1,0,0,"3","3","2",5,4,3,5,5,5,5,5,4,1,5,3,5,5,5,5,2,2,2,1,0.25,1,0.5,0.75,0.625,0.735294117647059,1.33333333333333,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,1,1,1,1,4,4,4,4,4,4,0.75,0.0694444444444444,18,0.333333333333333,0.25,0.25,2,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,TRUE,FALSE,FALSE,5.22347844097811,0.14,0.480600925170252,-0.630825603687898,NA,0,2.55280898876405,1
"7411480","7411480",0,"Barranquilla",1,82,1,NA,31.6923076923077,1485.38461538462,0.538461538461538,0.615384615384615,0.153846153846154,0.153846153846154,0.230769230769231,0.0769230769230769,0,0,0.307692307692308,13,1,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.307692307692308,0.0769230769230769,0.230769230769231,0.153846153846154,0.230769230769231,0.153846153846154,0.384615384615385,0.307692307692308,0.153846153846154,0.769230769230769,0.153846153846154,0.0769230769230769,0.0769230769230769,0.230769230769231,0.307692307692308,412,11,6,0.333333333333333,1,0.272727272727273,0.166666666666667,1,1,0,0,1,0,1,13,2,TRUE,0,0,0,1,1,4,6,3,1,1,NA,3,0,4,1,NA,1,0.461538461538462,1,5,1,"7","5",0,1,"8","2",90,1,1.5e+08,2,1,NA,1,0.0769230769230769,0.153846153846154,0,0.230769230769231,0,0.307692307692308,0.384615384615385,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.307692307692308,0.0769230769230769,0.230769230769231,0.153846153846154,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0.0769230769230769,0,0.0769230769230769,0,0,0,0,0.230769230769231,0.0769230769230769,0,0.0769230769230769,1,0,0,0,0,1,1,0,1,1,"4",1,0,0,0,0,0,"1","2","4",5,4,2,4.33333333333333,4.33333333333333,4.33333333333333,4.66666666666667,3.33333333333333,4,3.33333333333333,3.33333333333333,4,3.66666666666667,3,2.33333333333333,2.33333333333333,2,2,2,0.4375,0.25,0.854166666666667,0.25,0.75,0.645833333333333,0.558823529411765,1.61538461538462,0.461538461538462,0.538461538461538,0.615384615384615,0.538461538461538,0.538461538461538,0.461538461538462,0.0769230769230769,0.153846153846154,0.153846153846154,0.230769230769231,0.230769230769231,0.230769230769231,0.923076923076923,0.923076923076923,0.769230769230769,0.923076923076923,0.769230769230769,0.923076923076923,0.692307692307692,0.692307692307692,0.461538461538462,0.692307692307692,3,3.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333,3,0.569444444444444,0.0448717948717949,10.9230769230769,0.217948717948718,0.131410256410256,0.158653846153846,1.61538461538462,0.545454545454545,0.545454545454545,0.363636363636364,0.272727272727273,0.181818181818182,0.181818181818182,0.363636363636364,0,0,46,TRUE,TRUE,FALSE,0,0,0.482236495402513,-0.623292872308174,NA,0,0.159550561797753,1
"7420358","7420358",0,"Barranquilla",1,80,1,"primaria_o_menos",57.5,3934.5,1,0.75,0,0.5,0.25,0.25,0,0,0.5,4,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,1,0.5,0.5,0.25,0.5,0.25,230,4,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,0,1,1,0,0,NA,3,3,1,1,NA,3,0,3,1,NA,NA,0.5,NA,3,0,"1","3",1,0,NA,"3",100,NA,3e+07,3,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",0,0,0,0,0,0,"2","3","3",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,0,36,NA,TRUE,FALSE,FALSE,6.97164963642825,0.02,0.992211197387453,1.72543075003083,NA,0,1.27640449438202,1
"7435553","7435553",0,"Barranquilla",1,77,1,"primaria_o_menos",42.1666666666667,2445.83333333333,0.333333333333333,0.5,0,0.666666666666667,0,0.166666666666667,0,0,0.666666666666667,6,0,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.833333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0.333333333333333,253,5,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,6,0,NA,0,1,1,1,1,NA,2,1,1,1,NA,3,0,3,1,NA,NA,0,NA,3,0,"4","3",1,0,NA,"3",100,NA,5e+07,3,1,NA,NA,0,0,0,0,0,0,0,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",0,0,0,0,0,0,"2","3","2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.833333333333333,0.166666666666667,0.666666666666667,0,0.833333333333333,0,0,46,NA,TRUE,FALSE,FALSE,5.81200649090511,0.02,0.992436508007459,1.726468433613,NA,0,0.478651685393259,1
"7438297","7438297",0,"Barranquilla",1,77,0,"secundaria_incompleta",66.6666666666667,4619.33333333333,1,0,0,0.333333333333333,0,0.666666666666667,0,0,0.333333333333333,3,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0.333333333333333,0.666666666666667,1,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0,200,3,0,0,NA,0.333333333333333,NA,0,1,0,0,1,0,0,3,1,FALSE,0,1,0,1,1,4,8,5,1,1,NA,4,0,2,1,NA,2,1,1,5,1,"4","5",1,1,"8","1",80,1,1.2e+08,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"4",1,0,0,0,0,0,"1","2","2",5,2.66666666666667,2.66666666666667,2.66666666666667,3.33333333333333,4,4.33333333333333,4,2.66666666666667,3,3.33333333333333,3,4.33333333333333,4.66666666666667,3.33333333333333,3.33333333333333,1.66666666666667,1.66666666666667,1.66666666666667,0.708333333333333,0.166666666666667,0.645833333333333,0.416666666666667,0.416666666666667,0.604166666666667,0.53921568627451,1,2.33333333333333,2.66666666666667,3,3,3,3,0.333333333333333,0.666666666666667,0,0.666666666666667,0.666666666666667,0.333333333333333,4,3.33333333333333,3,3.66666666666667,3.33333333333333,4,3,3,3,3,3.33333333333333,3.66666666666667,4,4,4,4,0.708333333333333,0.111111111111111,50.3333333333333,0.888888888888889,0.708333333333333,0.75,3.66666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,48,TRUE,FALSE,TRUE,0,0,0.35954527215743,-1.18835575320752,NA,0,2.7123595505618,1
"7444585","7444585",1,"Barranquilla",3,76,1,"secundaria_incompleta",76,5776,0.5,0.5,0,0,0.5,0.5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,152,2,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,0,1,0,1,1,4,5,3,1,1,NA,3,0,2,1,NA,NA,1,NA,2,0,"5","2",1,0,NA,"3",80,NA,5e+06,4,1,NA,NA,0.5,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0.5,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.5,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,1,NA,0,0,0,0,0,0,1,1,"2",1,1,1,0,0,1,"3","3","2",3,4,2,2,2,3,3,3,4,3,3,3,3,3,3,3,1,1,1,0.5,0,0.375,0.25,0.75,0.5,0.382352941176471,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.5,0.5,0,0.5,0.5,0.5,2,2,2,2,2,2,1.5,1.5,1.5,1.5,4,4,4,4,4,4,0.75,0.104166666666667,27,0.5,0.375,0.375,2.5,1,1,0,0.5,0,1,0,0,46,NA,TRUE,FALSE,FALSE,6.670578,0.08,0.445876265096644,-0.790752417851678,NA,0,1,1
"7447628","7447628",0,"Barranquilla",1,76,0,"secundaria_incompleta",76,5776,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,76,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,1,1,NA,NA,4,5,3,1,1,NA,3,0,2,1,NA,NA,1,NA,2,0,"3","2",1,0,NA,"2",60,NA,4e+06,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",0,0,0,0,0,0,"1","2","2",3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,1,1,1,0.5,0,0.5,0.5,0.75,0.5,0.426470588235294,1,3,3,3,3,3,3,0,0,0,0,0,0,4,4,4,4,4,4,NA,NA,NA,NA,4,4,4,4,4,4,0.75,0,NA,1,0.75,NA,1,1,1,0,0,0,1,0,0,NA,NA,TRUE,FALSE,FALSE,7.47145961897375,0.08,0.387884693457906,-1.05783659609488,NA,0,1.11685393258427,1
